id,Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,opening_weekend_Gross,genres
tt0055819,The Cabinet of Caligari,https://www.imdb.com/title/tt0055819,1962,1h 46m,Approved,5.8,1.1K,,,,"['Horror', 'Thriller']"
tt0056183,Light in the Piazza,https://www.imdb.com/title/tt0056183,1962,1h 42m,Not Rated,6.9,2K,553280.0,,,"['Drama', 'Romance']"
tt0056017,Gigot,https://www.imdb.com/title/tt0056017,1962,1h 44m,Approved,7.1,1.4K,,,,['Comedy']
tt0056580,The Three Stooges in Orbit,https://www.imdb.com/title/tt0056580,1962,1h 30m,Not Rated,5.6,1.1K,450000.0,,,"['Comedy', 'Family', 'Sci-Fi']"
tt0056234,Merrill's Marauders,https://www.imdb.com/title/tt0056234,1962,1h 38m,Approved,6.6,2.9K,1000000.0,,,"['Jungle Adventure', 'War Epic', 'Adventure', 'Drama', 'War']"
tt0056692,Wild Gals of the Naked West,https://www.imdb.com/title/tt0056692,1962,1h 5m,R,4.1,788,26000.0,,,"['Parody', 'Satire', 'Sketch Comedy', 'Slapstick', 'Comedy', 'Western']"
tt0054668,The Brainiac,https://www.imdb.com/title/tt0054668,1962,1h 17m,Approved,5.0,1.4K,,,,"['Horror', 'Sci-Fi', 'Thriller']"
tt0055718,13 West Street,https://www.imdb.com/title/tt0055718,1962,1h 20m,Approved,6.3,950,,,,"['Crime', 'Drama']"
tt0164882,"Ninja, a Band of Assassins",https://www.imdb.com/title/tt0164882,1962,1h 44m,Not Rated,7.0,1K,,,,"['Action', 'Drama']"
tt0055872,The Creation of the Humanoids,https://www.imdb.com/title/tt0055872,1962,1h 15m,Approved,5.7,1.6K,,,,['Sci-Fi']
tt0138075,Satan in High Heels,https://www.imdb.com/title/tt0138075,1962,1h 30m,Not Rated,5.6,613,,,,['Drama']
tt0056668,A View from the Bridge,https://www.imdb.com/title/tt0056668,1962,1h 50m,,7.0,587,,,,['Drama']
tt0056674,War Gods of Babylon,https://www.imdb.com/title/tt0056674,1962,1h 28m,Not Rated,5.1,171,,,,"['Action', 'Adventure', 'Drama']"
tt0056626,Two for the Seesaw,https://www.imdb.com/title/tt0056626,1962,1h 59m,Approved,6.6,2.1K,3000000.0,,,"['Drama', 'Romance']"
tt0055807,Bon Voyage!,https://www.imdb.com/title/tt0055807,1962,2h 10m,Not Rated,5.6,792,,,,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']"
tt0056370,Pressure Point,https://www.imdb.com/title/tt0056370,1962,1h 31m,Not Rated,7.1,2.2K,1000000.0,,,['Drama']
tt0056322,The Given Word,https://www.imdb.com/title/tt0056322,1962,1h 38m,,8.3,4.1K,,8229.0,,['Drama']
tt0056040,The Awful Dr. Orlof,https://www.imdb.com/title/tt0056040,1962,1h 30m,Approved,6.1,1.9K,,,,['Horror']
tt0059160,Eva,https://www.imdb.com/title/tt0059160,1962,1h 47m,Not Rated,6.4,2.1K,,3030.0,,"['Drama', 'Romance']"
tt0143088,Adieu Philippine,https://www.imdb.com/title/tt0143088,1962,1h 46m,,6.9,1.2K,,,,"['Drama', 'Romance']"
tt0055910,Sundays and Cybèle,https://www.imdb.com/title/tt0055910,1962,1h 51m,Not Rated,7.8,4.9K,,,,['Drama']
tt0056267,My Geisha,https://www.imdb.com/title/tt0056267,1962,1h 59m,Not Rated,6.5,1.6K,,,,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']"
tt0055850,Chushingura,https://www.imdb.com/title/tt0055850,1962,3h 27m,,7.6,2.3K,,,,"['Samurai', 'Action', 'Drama', 'History']"
tt0056957,Five Miles to Midnight,https://www.imdb.com/title/tt0056957,1962,1h 50m,Approved,6.2,1.3K,,,,"['Crime', 'Drama']"
tt0053658,Blaze Starr Goes Nudist,https://www.imdb.com/title/tt0053658,1962,1h 15m,Not Rated,4.0,512,,,,['Romance']
tt0055747,Love at Twenty,https://www.imdb.com/title/tt0055747,1962,1h 50m,,7.2,2.5K,,,,"['Drama', 'Romance']"
tt0055730,Agostino,https://www.imdb.com/title/tt0055730,1962,1h 30m,,6.9,253,,,,"['Coming-of-Age', 'Psychological Drama', 'Drama']"
tt0056436,Sahib Bibi Aur Ghulam,https://www.imdb.com/title/tt0056436,1962,2h 32m,Not Rated,8.1,1.9K,,,,"['Drama', 'Musical']"
tt0056283,No Man Is an Island,https://www.imdb.com/title/tt0056283,1962,1h 54m,Approved,6.6,609,,,,"['Drama', 'War']"
tt0056703,The World's Greatest Sinner,https://www.imdb.com/title/tt0056703,1962,1h 17m,Not Rated,6.3,950,250000.0,,,['Drama']
tt0055922,Don't Knock the Twist,https://www.imdb.com/title/tt0055922,1962,1h 26m,Approved,5.2,307,,,,['Musical']
tt0056528,Curse of the Blood Ghouls,https://www.imdb.com/title/tt0056528,1962,1h 12m,G,5.0,624,,,,['Horror']
tt0055809,Boys' Night Out,https://www.imdb.com/title/tt0055809,1962,1h 55m,Unrated,6.5,2.5K,,,,"['Satire', 'Screwball Comedy', 'Comedy']"
tt0056560,Tarzan Goes to India,https://www.imdb.com/title/tt0056560,1962,1h 28m,Approved,5.3,608,,,,"['Action', 'Adventure']"
tt0056696,Young and Willing,https://www.imdb.com/title/tt0056696,1962,1h 50m,,5.8,188,,,,"['Drama', 'Romance']"
tt0056675,War Hunt,https://www.imdb.com/title/tt0056675,1962,1h 23m,Approved,6.2,1.2K,300000.0,,,"['Drama', 'War']"
tt0056467,The Seven Deadly Sins,https://www.imdb.com/title/tt0056467,1962,1h 53m,,6.3,690,,,,['Comedy']
tt0056105,The Swingin' Maiden,https://www.imdb.com/title/tt0056105,1962,1h 38m,,6.4,593,,,,"['Comedy', 'Romance']"
tt0128274,Invasion of the Star Creatures,https://www.imdb.com/title/tt0128274,1962,1h 10m,Approved,3.1,968,,,,"['Parody', 'Comedy', 'Sci-Fi']"
tt0056233,Mermaids of Tiburon,https://www.imdb.com/title/tt0056233,1962,1h 16m,Unrated,5.3,206,,,,"['Adventure', 'Drama', 'Fantasy', 'Thriller']"
tt0203612,Pitfall,https://www.imdb.com/title/tt0203612,1962,1h 37m,Not Rated,7.5,4.4K,,30078.0,,"['Crime', 'Drama', 'Fantasy']"
tt0206534,Adam and 6 Eves,https://www.imdb.com/title/tt0206534,1962,1h,,4.8,210,,,,['Comedy']
tt0274835,She Knows Y' Know,https://www.imdb.com/title/tt0274835,1962,1h 12m,,5.9,117,,,,['Comedy']
tt0056063,Hemingway's Adventures of a Young Man,https://www.imdb.com/title/tt0056063,1962,2h 25m,Approved,6.3,731,4100000.0,,,"['Adventure', 'Drama', 'War']"
tt6753458,Anak Perawan di Sarang Penjamun,https://www.imdb.com/title/tt6753458,1962,2h 7m,,,,,,,['Drama']
tt0056135,The Inheritance,https://www.imdb.com/title/tt0056135,1962,1h 47m,,7.4,1.1K,,,,['Drama']
tt0056636,A Monkey in Winter,https://www.imdb.com/title/tt0056636,1962,1h 45m,,7.4,3.5K,,,,"['Comedy', 'Drama']"
tt0203751,Love Under the Crucifix,https://www.imdb.com/title/tt0203751,1962,1h 42m,,6.7,302,,1403.0,,['Drama']
tt0056282,No Exit,https://www.imdb.com/title/tt0056282,1962,1h 25m,,6.7,177,,,,['Drama']
tt0217799,The Graceful Brute,https://www.imdb.com/title/tt0217799,1962,1h 36m,,7.3,463,,,,"['Comedy', 'Drama']"
tt0056725,Zotz!,https://www.imdb.com/title/tt0056725,1962,1h 27m,Approved,5.9,962,,,,"['Comedy', 'Fantasy']"
tt0055323,Women of Devil's Island,https://www.imdb.com/title/tt0055323,1962,1h 26m,,4.2,295,,,,"['Action', 'Adventure', 'Drama']"
tt0055987,Five Finger Exercise,https://www.imdb.com/title/tt0055987,1962,1h 49m,Not Rated,6.3,285,,,,['Drama']
tt0055758,Az aranyember,https://www.imdb.com/title/tt0055758,1962,1h 47m,,6.8,644,,,,"['Drama', 'History', 'Romance']"
tt0055432,Careless,https://www.imdb.com/title/tt0055432,1962,1h 51m,,7.1,328,,,,"['Drama', 'Romance']"
tt0317538,Diary of a Mad Old Man,https://www.imdb.com/title/tt0317538,1962,1h 38m,,7.0,98,,,,"['Comedy', 'Drama']"
tt0122780,Venus fra Vestø,https://www.imdb.com/title/tt0122780,1962,1h 56m,,5.6,139,1000000.0,,,"['Drama', 'War']"
tt0056302,The Third Lover,https://www.imdb.com/title/tt0056302,1962,1h 20m,,7.0,1.1K,550000.0,,,['Drama']
tt0056567,The Carpet of Horror,https://www.imdb.com/title/tt0056567,1962,1h 25m,Not Rated,5.3,395,,,,"['Crime', 'Drama', 'Horror', 'Mystery']"
tt0054780,The Devil's Trap,https://www.imdb.com/title/tt0054780,1962,1h 25m,,7.5,802,,,,['Drama']
tt0056350,The Pirates of Blood River,https://www.imdb.com/title/tt0056350,1962,1h 27m,Approved,6.0,1.2K,,,,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller']"
tt0055783,Bees Saal Baad,https://www.imdb.com/title/tt0055783,1962,2h 38m,Not Rated,7.0,439,,,,"['Musical', 'Mystery', 'Thriller']"
tt0339560,The Rape of the Sabines,https://www.imdb.com/title/tt0339560,1962,1h 20m,,5.4,58,,,,"['Action', 'Adventure', 'Drama']"
tt0056665,Crazy Desire,https://www.imdb.com/title/tt0056665,1962,1h 50m,,6.8,569,,,,"['Comedy', 'Drama', 'Romance']"
tt0056482,Arabian Nights: The Adventures of Sinbad,https://www.imdb.com/title/tt0056482,1962,1h 21m,,6.0,155,,,,"['Anime', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy']"
tt0055893,The Day Mars Invaded Earth,https://www.imdb.com/title/tt0055893,1962,1h 10m,Approved,4.9,1.2K,,,,['Sci-Fi']
tt0056379,Professor,https://www.imdb.com/title/tt0056379,1962,2h 46m,,6.8,361,,,,"['Comedy', 'Drama', 'Musical', 'Romance']"
tt0056052,Half Ticket,https://www.imdb.com/title/tt0056052,1962,2h 48m,Not Rated,7.3,603,,,,"['Comedy', 'Musical', 'Romance']"
tt0056430,Little Red Riding-Hood,https://www.imdb.com/title/tt0056430,1962,1h 12m,,5.6,181,,,,"['Family', 'Fantasy']"
tt0056268,Les mystères de Paris,https://www.imdb.com/title/tt0056268,1962,1h 50m,,6.5,530,,,,"['Action', 'Adventure', 'Drama']"
tt0180113,Ruletero a toda marcha,https://www.imdb.com/title/tt0180113,1962,1h 33m,,7.6,26,,,,"['Adventure', 'Comedy', 'Drama']"
tt0056724,Zorro in the Court of Spain,https://www.imdb.com/title/tt0056724,1962,1h 34m,Not Rated,6.2,72,,,,"['Spaghetti Western', 'Swashbuckler', 'Adventure', 'Western']"
tt0184739,Have You Seen Panais?,https://www.imdb.com/title/tt0184739,1962,1h 18m,,6.7,288,,,,['Comedy']
tt0055141,Marco Polo,https://www.imdb.com/title/tt0055141,1962,1h 35m,,5.2,189,,,,"['Adventure', 'Drama', 'History']"
tt0056709,Gorath,https://www.imdb.com/title/tt0056709,1962,1h 23m,Not Rated,5.7,935,,,,"['Space Sci-Fi', 'Sci-Fi', 'Thriller']"
tt0056308,Only Two Can Play,https://www.imdb.com/title/tt0056308,1962,1h 46m,,6.6,1.5K,,,,"['Quirky Comedy', 'Satire', 'Comedy', 'Drama']"
tt0056021,A Girl Named Tamiko,https://www.imdb.com/title/tt0056021,1962,1h 50m,Approved,5.7,204,,,,['Drama']
tt0056249,Moon Pilot,https://www.imdb.com/title/tt0056249,1962,1h 38m,Not Rated,5.4,548,,,,"['Space Sci-Fi', 'Comedy', 'Family', 'Sci-Fi']"
tt0056568,Term of Trial,https://www.imdb.com/title/tt0056568,1962,2h 10m,Approved,7.1,899,,,,"['Coming-of-Age', 'Drama']"
tt0056265,The Man from the First Century,https://www.imdb.com/title/tt0056265,1962,1h 25m,,6.0,191,,,,"['High-Concept Comedy', 'Quirky Comedy', 'Satire', 'Slapstick', 'Space Sci-Fi', 'Time Travel', 'Comedy', 'Sci-Fi']"
tt0055868,Convicts 4,https://www.imdb.com/title/tt0055868,1962,1h 45m,Approved,6.5,589,1200000.0,,,"['Heist', 'Prison Drama', 'Psychological Drama', 'Biography', 'Crime', 'Drama']"
tt0055994,Forever My Love,https://www.imdb.com/title/tt0055994,1962,2h 27m,,6.7,250,,,,"['Period Drama', 'Drama', 'Romance']"
tt0156873,Parthal Pasi Theerum,https://www.imdb.com/title/tt0156873,1962,2h 39m,,7.4,79,,,,"['Drama', 'War']"
tt0055963,Escape from Zahrain,https://www.imdb.com/title/tt0055963,1962,1h 33m,Approved,6.0,850,,,,"['Action', 'Adventure', 'Drama']"
tt0056055,Hand of Death,https://www.imdb.com/title/tt0056055,1962,1h,Approved,4.7,613,,,,"['Horror', 'Sci-Fi']"
tt0057105,Caesar the Conqueror,https://www.imdb.com/title/tt0057105,1962,1h 43m,Not Rated,4.7,290,,,,"['Adventure', 'Biography', 'Drama', 'History', 'War']"
tt0200309,The Tale of Zatoichi Continues,https://www.imdb.com/title/tt0200309,1962,1h 12m,Not Rated,7.2,2.9K,,,,"['Samurai', 'Action', 'Adventure', 'Drama']"
tt0268220,China Town,https://www.imdb.com/title/tt0268220,1962,2h 31m,Not Rated,7.0,252,,,,"['Comedy', 'Crime', 'Romance', 'Thriller']"
tt0057270,Maciste contro i mostri,https://www.imdb.com/title/tt0057270,1962,1h 22m,Not Rated,4.1,324,,,,"['Action', 'Adventure', 'Fantasy', 'Romance']"
tt0244409,Asli-Naqli,https://www.imdb.com/title/tt0244409,1962,2h 25m,,7.6,364,,,,"['Drama', 'Musical', 'Romance']"
tt0056273,Nature's Playmates,https://www.imdb.com/title/tt0056273,1962,1h 2m,Unrated,5.2,113,18000.0,,,['Drama']
tt0056353,Play It Cool,https://www.imdb.com/title/tt0056353,1962,1h 22m,,5.6,255,,,,"['Drama', 'Musical']"
tt0056307,On the Beat,https://www.imdb.com/title/tt0056307,1962,1h 46m,,6.8,1.1K,,,,['Comedy']
tt0055904,The Devil and the Ten Commandments,https://www.imdb.com/title/tt0055904,1962,2h 6m,,6.7,1K,,,,"['Sketch Comedy', 'Comedy', 'Drama']"
tt0056157,Killer Whale,https://www.imdb.com/title/tt0056157,1962,1h 40m,Not Rated,6.8,141,,,,"['Drama', 'Fantasy']"
tt0056354,The Playboy of the Western World,https://www.imdb.com/title/tt0056354,1962,1h 40m,Not Rated,6.3,142,,,,['Comedy']
tt0056082,House of Women,https://www.imdb.com/title/tt0056082,1962,1h 25m,Approved,6.1,422,,,,"['Crime', 'Drama']"
tt0056582,Assault on the Pay Train,https://www.imdb.com/title/tt0056582,1962,1h 42m,,7.8,895,,,,"['Crime', 'Drama']"
tt0056389,The Four Days of Naples,https://www.imdb.com/title/tt0056389,1962,2h,,7.6,1.1K,800000.0,,,"['Coming-of-Age', 'Political Drama', 'Tragedy', 'War Epic', 'Drama', 'War']"
tt0056733,The Swedish Mistress,https://www.imdb.com/title/tt0056733,1962,1h 17m,,5.8,222,,,,['Drama']
tt0056435,Safe at Home!,https://www.imdb.com/title/tt0056435,1962,1h 24m,Not Rated,5.5,379,,,,"['Comedy', 'Drama', 'Family', 'Sport']"
tt0183884,This Is Not a Test,https://www.imdb.com/title/tt0183884,1962,1h 13m,Not Rated,5.3,931,,,,"['Drama', 'Sci-Fi']"
tt0136225,His Days Are Numbered,https://www.imdb.com/title/tt0136225,1962,1h 38m,,7.6,639,,,,['Drama']
tt0355716,Maa Beta,https://www.imdb.com/title/tt0355716,1962,2h 18m,Not Rated,6.0,30,,,,"['Comedy', 'Crime', 'Drama', 'Family', 'Romance']"
tt0053279,Sign of the Lion,https://www.imdb.com/title/tt0053279,1962,1h 43m,,7.2,2.4K,,792.0,,"['Psychological Drama', 'Drama']"
tt0055763,Robbery at 3 O'clock,https://www.imdb.com/title/tt0055763,1962,1h 32m,,7.4,1.4K,,,,['Comedy']
tt0055059,Kozara,https://www.imdb.com/title/tt0055059,1962,2h 4m,,7.2,817,,,,"['War Epic', 'Drama', 'War']"
tt0056630,The Door with Seven Locks,https://www.imdb.com/title/tt0056630,1962,1h 36m,,6.0,908,,,,"['Comedy', 'Crime']"
tt0055966,The Witch's Mirror,https://www.imdb.com/title/tt0055966,1962,1h 16m,Approved,6.5,1.1K,,,,"['Fantasy', 'Horror', 'Thriller']"
tt0203629,"Love, Thy Name Be Sorrow",https://www.imdb.com/title/tt0203629,1962,1h 49m,,7.2,497,,,,"['Drama', 'Fantasy', 'Romance']"
tt0056691,Who's Got the Action?,https://www.imdb.com/title/tt0056691,1962,1h 33m,Not Rated,5.5,500,,,,['Comedy']
tt0056649,The Doll,https://www.imdb.com/title/tt0056649,1962,1h 36m,,6.7,390,,,,"['Drama', 'Fantasy']"
tt0056101,The Interns,https://www.imdb.com/title/tt0056101,1962,2h,Approved,6.5,378,,,,"['Soap Opera', 'Drama']"
tt0056278,Night of Evil,https://www.imdb.com/title/tt0056278,1962,1h 28m,,5.3,107,,,,['Drama']
tt0055916,Trial and Error,https://www.imdb.com/title/tt0055916,1962,1h 16m,,6.2,622,,,,"['Satire', 'Comedy', 'Drama', 'Thriller']"
tt0054637,"My Son, the Hero",https://www.imdb.com/title/tt0054637,1962,1h 51m,Approved,6.0,477,,,,"['Action', 'Adventure', 'Fantasy', 'Romance']"
tt0056966,Family Diary,https://www.imdb.com/title/tt0056966,1962,1h 53m,Not Rated,7.2,1.2K,,,,['Drama']
tt0371218,The Black Candles,https://www.imdb.com/title/tt0371218,1962,2h 50m,,7.0,296,,,,"['Drama', 'Musical', 'Romance']"
tt0054669,Le bateau d'Émile,https://www.imdb.com/title/tt0054669,1962,1h 38m,,6.2,218,,,,['Drama']
tt0055070,Lafayette,https://www.imdb.com/title/tt0055070,1962,2h 38m,Not Rated,6.0,198,,,,"['Biography', 'Drama', 'History', 'War']"
tt0056468,The Condemned of Altona,https://www.imdb.com/title/tt0056468,1962,1h 54m,,6.7,672,,,,"['Drama', 'History']"
tt0056516,The Spiral Road,https://www.imdb.com/title/tt0056516,1962,2h 19m,Approved,6.1,683,,,,"['Jungle Adventure', 'Adventure', 'Drama', 'Romance']"
tt0056257,Mr. Peters' Pets,https://www.imdb.com/title/tt0056257,1962,1h 10m,R,5.1,48,,,,"['Comedy', 'Fantasy']"
tt0056573,The Terror of Doctor Mabuse,https://www.imdb.com/title/tt0056573,1962,1h 28m,,5.9,638,,,,"['Crime', 'Horror', 'Mystery', 'Thriller']"
tt0056056,Hands of a Stranger,https://www.imdb.com/title/tt0056056,1962,1h 25m,Approved,5.2,1K,,,,"['Horror', 'Thriller']"
tt0056223,Il mare,https://www.imdb.com/title/tt0056223,1962,1h 50m,,6.8,167,,,,['Drama']
tt0055858,The Grim Reaper,https://www.imdb.com/title/tt0055858,1962,1h 28m,Not Rated,6.8,2.7K,,237.0,,"['Crime', 'Drama', 'Mystery']"
tt0055926,Sweet Violence,https://www.imdb.com/title/tt0055926,1962,1h 16m,Not Rated,4.6,218,,,,['Drama']
tt0056072,Hitler,https://www.imdb.com/title/tt0056072,1962,1h 47m,Approved,5.7,377,1000000.0,,,"['Biography', 'Drama', 'War']"
tt0142906,Terrified,https://www.imdb.com/title/tt0142906,1962,1h 21m,Approved,4.4,527,,,,"['Slasher Horror', 'Horror']"
tt0056104,Fury of Achilles,https://www.imdb.com/title/tt0056104,1962,1h 58m,,5.7,376,,,,"['Adventure', 'Drama', 'History', 'Romance', 'War']"
tt0054803,Nine Days of One Year,https://www.imdb.com/title/tt0054803,1962,1h 51m,,7.5,1.3K,,630.0,,['Drama']
tt0056110,It's Only Money,https://www.imdb.com/title/tt0056110,1962,1h 23m,Not Rated,6.3,1.1K,,,,"['Comedy', 'Mystery']"
tt0056213,Main Chup Rahungi,https://www.imdb.com/title/tt0056213,1962,2h 27m,Not Rated,7.8,99,,,,"['Drama', 'Family']"
tt0055890,Daughter of the Sun,https://www.imdb.com/title/tt0055890,1962,1h 10m,Unrated,4.8,95,11000.0,,,['Comedy']
tt0056228,The Iron Mask,https://www.imdb.com/title/tt0056228,1962,2h 7m,,5.8,629,,798707.0,,['Adventure']
tt0054875,The Son of Captain Blood,https://www.imdb.com/title/tt0054875,1962,1h 28m,,5.2,203,,,,"['Swashbuckler', 'Action', 'Adventure', 'History']"
tt0056032,Go to Blazes,https://www.imdb.com/title/tt0056032,1962,1h 20m,,5.9,278,,,,['Comedy']
tt0124079,Prinsesse for en dag,https://www.imdb.com/title/tt0124079,1962,1h 27m,,5.3,75,,,,"['Comedy', 'Family', 'Musical', 'Romance']"
tt0056248,Paris Pick-Up,https://www.imdb.com/title/tt0056248,1962,1h 30m,,7.3,272,,,,"['Drama', 'Thriller']"
tt0056181,Walk in the Shadow,https://www.imdb.com/title/tt0056181,1962,1h 33m,,7.1,314,,,,['Drama']
tt0055962,Escape from East Berlin,https://www.imdb.com/title/tt0055962,1962,1h 34m,Approved,6.7,765,,,,"['Drama', 'History', 'Thriller']"
tt0262455,Gundamma Katha,https://www.imdb.com/title/tt0262455,1962,2h 46m,,8.8,1.7K,,,,"['Comedy', 'Drama']"
tt0055026,Ring-A-Ding Rhythm!,https://www.imdb.com/title/tt0055026,1962,1h 18m,Approved,5.9,430,,,,"['Comedy', 'Musical']"
tt0056599,Crazy Paradise,https://www.imdb.com/title/tt0056599,1962,1h 35m,,5.3,139,,,,['Comedy']
tt0056403,The Reluctant Saint,https://www.imdb.com/title/tt0056403,1962,1h 45m,Not Rated,7.3,551,,,,"['Period Drama', 'Biography', 'Comedy', 'Drama', 'History']"
tt0055839,The Burning Court,https://www.imdb.com/title/tt0055839,1962,1h 50m,,6.5,429,,,,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
tt0056335,The Password Is Courage,https://www.imdb.com/title/tt0056335,1962,1h 56m,Approved,6.8,1.6K,,,,"['Comedy', 'Drama', 'War']"
tt0056472,Gladiators 7,https://www.imdb.com/title/tt0056472,1962,1h 32m,Unrated,5.3,206,,,,"['Action', 'Adventure', 'Drama']"
tt0055828,Face of Terror,https://www.imdb.com/title/tt0055828,1962,1h 23m,,5.7,160,,,,"['Sci-Fi', 'Thriller']"
tt0055559,Two and Two Make Six,https://www.imdb.com/title/tt0055559,1962,1h 29m,,6.1,95,,,,"['Comedy', 'Romance']"
tt0056583,Tiara Tahiti,https://www.imdb.com/title/tt0056583,1962,1h 40m,Not Rated,5.8,287,,,,"['Comedy', 'Drama']"
tt0206554,Anpadh,https://www.imdb.com/title/tt0206554,1962,2h 30m,,6.8,136,,,,"['Drama', 'Musical', 'Romance']"
tt0055754,Anno 79: La distruzione di Ercolano,https://www.imdb.com/title/tt0055754,1962,1h 53m,Not Rated,4.5,149,,,,"['Action', 'Drama', 'History', 'Romance']"
tt0056323,Murder Can Be Deadly,https://www.imdb.com/title/tt0056323,1962,1h,,5.8,228,,,,['Thriller']
tt0056581,Therese,https://www.imdb.com/title/tt0056581,1962,1h 49m,,7.1,667,,,,['Drama']
tt0056673,Waltz of the Toreadors,https://www.imdb.com/title/tt0056673,1962,1h 45m,Not Rated,5.8,755,,,,"['Comedy', 'Drama']"
tt0056174,The Avenger,https://www.imdb.com/title/tt0056174,1962,1h 35m,,5.3,498,,,,"['Adventure', 'Drama']"
tt0055609,"Vulcan, Son of Jupiter",https://www.imdb.com/title/tt0055609,1962,1h 16m,,4.2,239,,,,"['Superhero', 'Action', 'Drama', 'Fantasy', 'War']"
tt0136416,I motorizzati,https://www.imdb.com/title/tt0136416,1962,1h 38m,,5.8,152,,,,"['Sketch Comedy', 'Comedy']"
tt0056502,Smog,https://www.imdb.com/title/tt0056502,1962,1h 44m,,7.3,117,,,,['Drama']
tt0055484,Strongroom,https://www.imdb.com/title/tt0055484,1962,1h 20m,Not Rated,7.2,677,,,,"['Crime', 'Drama', 'Thriller']"
tt0057268,The Witch's Curse,https://www.imdb.com/title/tt0057268,1962,1h 31m,,5.1,543,,,,"['Adventure', 'Fantasy', 'Horror']"
tt0056446,Sasa,https://www.imdb.com/title/tt0056446,1962,1h 28m,,7.8,160,,,,"['Drama', 'War']"
tt0054697,The Boys,https://www.imdb.com/title/tt0054697,1962,2h 3m,,7.2,679,,,,"['Crime', 'Drama']"
tt1591483,Jane,https://www.imdb.com/title/tt1591483,1962,53m,,7.2,42,,,,['Documentary']
tt0056604,Totò diabolicus,https://www.imdb.com/title/tt0056604,1962,1h 35m,,6.7,824,,,,"['Dark Comedy', 'Parody', 'Comedy', 'Crime', 'Mystery']"
tt0054603,Adorable Liar,https://www.imdb.com/title/tt0054603,1962,1h 45m,,6.4,292,,,,"['Comedy', 'Romance']"
tt0056221,Commando,https://www.imdb.com/title/tt0056221,1962,1h 41m,,7.0,98,,,,"['Action', 'War']"
tt0055906,Eighteen in the Sun,https://www.imdb.com/title/tt0055906,1962,1h 28m,,5.3,141,,,,['Comedy']
tt0182253,Jacktown,https://www.imdb.com/title/tt0182253,1962,1h 2m,Not Rated,4.9,186,,,,['Drama']
tt0055651,Éducation sentimentale,https://www.imdb.com/title/tt0055651,1962,1h 35m,,5.9,173,,,,"['Drama', 'Romance']"
tt0056710,Young Guns of Texas,https://www.imdb.com/title/tt0056710,1962,1h 18m,Approved,4.9,291,,,,"['Drama', 'Western']"
tt0056226,"Mars, God of War",https://www.imdb.com/title/tt0056226,1962,1h 38m,,4.9,61,,,,"['Action', 'Fantasy']"
tt0055564,Ulysses Against Hercules,https://www.imdb.com/title/tt0055564,1962,1h 39m,,5.0,245,,,,"['Adventure', 'Fantasy']"
tt0055864,Confessions of an Opium Eater,https://www.imdb.com/title/tt0055864,1962,1h 25m,Not Rated,6.2,810,,,,"['Crime', 'Drama', 'Mystery']"
tt0056639,The Invisible Dr. Mabuse,https://www.imdb.com/title/tt0056639,1962,1h 29m,Not Rated,5.7,633,,,,"['Crime', 'Drama', 'Horror', 'Mystery', 'Sci-Fi']"
